INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,LOSS_EVENT_DAYS,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,EXPIRY_DAYS,INITIAL_ODOMETER,LOW_MILEAGE_USE,GENDER,BIRTHDATE,DRIVERS_LICENSE_EXPIRY,DATE_AT_CURRENT_ADDRESS,COMMUTE_DISCOUNT,SUSPICIOUS_CLAIM_TIME,SUSPICIOUS_CLAIM_FLAG,DL_EXPIRED,EXCESSIVE_CLAIM_AMOUNT
2,3,447955.5,2017-09-01,244,2017-09-12,0,1,41.7558424,-87.56616466,2120,0,2016-07-01,2017-07-01,182,439392,0,M,1996-10-23,2020-03-28,2016-05-09,0,-62,1,0,0
1,3,124367.6,2017-12-02,336,2017-12-05,1,1,41.71935007,-87.57635162,2720,0,2016-02-27,2017-02-26,57,115032,0,F,1980-01-11,2019-03-15,1999-04-21,0,-279,1,0,0
3,1,211101.2,2017-03-13,72,2017-03-21,1,1,41.91560047,-87.71461513,40210,1,2016-09-12,2017-09-12,255,206292,0,M,1980-11-08,2021-03-04,2009-04-05,1,183,0,0,1
5,3,300126.9,2017-01-06,6,2017-01-09,1,3,41.92620258,-87.70597801,2810,0,2016-06-12,2017-06-12,163,292872,0,F,1993-01-30,2020-08-08,2013-07-26,0,157,0,0,0
3,3,213462.2,2016-06-11,163,2016-06-25,0,3,41.95606345,-87.67623877,2430,0,2015-04-22,2016-04-21,112,208428,0,M,1993-06-14,2018-12-29,2015-05-25,0,-51,1,0,0
1,1,220823.3,2017-09-03,246,2017-09-10,1,3,41.86322023,-87.66644157,25950,1,2016-10-14,2017-10-14,287,211956,0,M,1939-08-19,2020-02-22,2008-05-05,0,41,0,0,1
1,1,184111,2018-04-12,102,2018-04-15,1,1,41.89524831,-87.73851646,26310,1,2017-10-11,2018-10-11,284,173016,0,F,1960-02-02,2020-08-09,2004-02-01,0,182,0,0,1
1,1,86038.3,2018-09-05,248,2018-09-12,0,1,41.79242379,-87.77342685,19640,1,2017-04-14,2018-04-14,104,80376,0,F,1959-03-16,2019-05-18,2014-03-08,0,-144,1,0,1
3,1,174636.6,2017-09-22,265,2017-10-05,1,3,41.88563256,-87.62637276,27330,1,2016-06-16,2017-06-16,167,170964,1,F,1937-10-12,2019-12-03,2005-05-10,0,-98,1,0,1
3,1,332876.7,2016-07-31,213,2016-08-05,1,1,41.74468949,-87.54056648,20660,1,2015-01-14,2016-01-14,14,321708,0,F,1957-01-08,2019-05-18,2011-10-20,0,-199,1,0,1
2,3,140572.3,2016-01-05,5,2016-01-10,0,1,41.96464477,-87.72807656,2990,0,2015-01-26,2016-01-26,26,126432,0,F,1942-12-09,2020-01-17,2014-02-05,0,21,0,0,0
1,1,300330.5,2017-09-02,245,2017-09-02,1,1,41.88670756,-87.62788348,23430,1,2016-05-22,2017-05-22,142,289416,0,M,2000-07-05,2018-03-17,2009-02-19,0,-103,1,0,1
1,3,140548.8,2017-07-13,194,2017-07-19,0,1,41.77589338,-87.73498436,2520,0,2016-01-18,2017-01-17,17,134160,0,M,1970-02-15,2020-08-01,2005-09-13,0,-177,1,0,0
3,3,130554.9,2017-04-29,119,2017-05-13,1,1,41.75750224,-87.64436587,2288.5,0,2016-10-15,2017-10-15,288,128328,0,F,1949-06-22,2020-06-11,2015-06-03,0,169,0,0,0
2,3,108406.4,2018-11-15,319,2018-11-18,0,1,41.70945377,-87.6904949,2750,0,2017-10-01,2018-10-01,274,95220,0,M,1975-01-02,2019-05-07,2016-01-26,0,-45,1,0,0
1,1,256792.2,2017-05-14,134,2017-05-24,1,1,41.88338658,-87.65339165,42722.5,1,2016-02-03,2017-02-02,33,242664,0,M,1973-02-24,2021-03-18,2014-10-10,0,-101,1,0,1
5,3,130224.6,2017-09-15,258,2017-09-29,1,4,41.99698472,-87.79769114,2553,0,2016-07-26,2017-07-26,207,115896,0,F,1973-06-19,2021-02-25,2005-09-20,0,-51,1,0,0
1,1,371667.6,2018-05-11,131,2018-05-20,0,1,41.99511164,-87.76475292,40951.5,1,2017-04-17,2018-04-17,107,357804,0,F,1979-07-31,2019-12-19,2013-01-26,0,-24,1,0,1
5,1,123301,2016-07-02,184,2016-07-12,0,1,41.85815867,-87.70679925,21190,1,2015-10-22,2016-10-21,295,108360,0,F,1938-04-18,2019-08-03,2010-10-14,0,111,0,0,1
5,3,43102.3,2016-02-10,41,2016-02-23,0,4,41.8377949,-87.68514875,3105,0,2015-01-07,2016-01-07,7,41232,0,F,1935-01-14,2019-07-30,2012-06-23,0,-34,1,0,0
3,3,237375.2,2017-02-15,46,2017-02-15,0,4,41.76318923,-87.65421368,2840,0,2016-01-06,2017-01-05,5,234720,0,F,1946-05-26,2021-10-04,2005-09-16,0,-41,1,0,0
3,3,291106.8,2016-11-21,326,2016-11-28,0,4,41.94868367,-87.64364976,1759.5,0,2015-01-23,2016-01-23,23,287784,0,M,1985-05-01,2019-06-27,2011-06-11,0,-303,1,0,0
5,3,159402.5,2017-04-23,113,2017-04-27,0,2,41.74596036,-87.55130152,2850,0,2016-07-22,2017-07-22,203,150972,0,M,1968-07-18,2019-09-10,2012-09-01,0,90,0,0,0
3,1,81694.1,2017-02-01,32,2017-02-05,0,1,41.88709142,-87.68398797,37743,1,2016-07-23,2017-07-23,204,66732,0,F,1995-02-18,2020-01-18,2003-01-02,0,172,0,0,1
5,1,340733.3,2016-04-04,95,2016-04-08,0,1,41.79867203,-87.74359878,27670,1,2015-11-18,2016-11-17,322,333312,0,F,1953-12-14,2021-01-26,2008-04-27,0,227,0,0,1
5,3,108406.1,2018-07-27,208,2018-08-08,1,1,41.65170129,-87.52749195,1391.5,0,2017-04-14,2018-04-14,104,98400,0,M,1961-07-13,2019-08-03,2012-10-10,0,-104,1,0,0
2,3,250497.1,2016-07-09,191,2016-07-16,0,1,41.77677818,-87.72285872,1350,0,2015-01-09,2016-01-09,9,243012,0,M,1971-04-11,2020-10-22,2010-03-24,0,-182,1,0,0
2,3,185278.8,2017-07-15,196,2017-07-17,0,1,41.68313471,-87.55950484,2500,0,2016-06-07,2017-06-07,158,181620,0,M,1996-12-11,2019-10-18,1999-03-20,0,-38,1,0,0
1,1,165705.6,2017-12-21,355,2017-12-27,1,3,41.93173872,-87.73931233,14330,1,2016-03-17,2017-03-17,76,160668,0,M,1980-09-24,2018-10-28,2014-09-20,0,-279,1,0,1
3,3,138053.3,2016-03-05,65,2016-03-18,0,1,41.89325533,-87.63715992,1529.5,0,2015-08-24,2016-08-23,236,127944,0,M,1963-11-12,2021-08-12,2012-04-24,0,171,0,0,0
2,3,87155.7,2017-12-02,336,2017-12-12,1,1,41.79426121,-87.70372717,1679,0,2016-11-17,2017-11-17,321,84612,0,F,1951-04-19,2019-11-11,2017-01-05,0,-15,1,0,0
1,3,257814.1,2018-05-08,128,2018-05-13,0,3,41.87298295,-87.62752137,1529.5,0,2017-10-03,2018-10-03,276,248004,0,M,1999-09-19,2020-06-09,2005-09-19,0,148,0,0,0
1,1,90015.2,2016-05-23,144,2016-06-05,1,4,41.89129618,-87.67677604,15270,1,2015-09-10,2016-09-09,253,87216,0,F,1993-09-12,2019-12-17,1999-09-26,0,109,0,0,1
4,3,218841.1,2018-01-07,7,2018-01-12,0,3,41.93502019,-87.66236702,1870,0,2017-02-19,2018-02-19,50,218304,0,M,1956-12-28,2018-04-03,2004-02-05,0,43,0,0,0
3,3,137578.4,2017-04-18,108,2017-04-22,0,1,41.96690952,-87.66924233,1943.5,0,2016-01-07,2017-01-06,6,135084,0,M,1948-04-27,2018-01-17,2002-07-01,0,-102,1,0,0
3,1,399609,2017-03-03,62,2017-03-16,1,4,41.78979082,-87.70359877,36075.5,1,2016-01-18,2017-01-17,17,397332,0,F,1949-01-23,2020-03-25,2011-02-16,0,-45,1,0,1
1,1,207162.3,2018-05-04,124,2018-05-05,1,1,41.802196,-87.72339108,29900,1,2017-11-10,2018-11-10,314,201444,0,M,1971-07-27,2019-01-29,2003-07-23,0,190,0,0,1
5,3,201842.1,2017-07-20,201,2017-07-20,0,1,41.96523603,-87.66109019,1570,0,2016-09-07,2017-09-07,250,200508,0,F,1937-02-26,2021-04-30,2007-08-11,0,49,0,0,0
1,3,153946.9,2017-08-28,240,2017-09-03,0,1,41.99686711,-87.79895448,1830,0,2016-05-06,2017-05-06,126,140592,0,M,1973-03-18,2021-06-25,2001-01-04,0,-114,1,0,0
2,1,207316.8,2018-02-01,32,2018-02-06,1,4,41.75520424,-87.69215101,32750,1,2017-05-25,2018-05-25,145,199188,0,F,1981-12-23,2019-11-11,2006-06-24,0,113,0,0,1
4,3,64351,2017-02-01,32,2017-02-13,1,1,41.84803762,-87.64448944,2633.5,0,2016-02-23,2017-02-22,53,56964,0,F,2000-12-01,2018-12-22,2005-05-03,0,21,0,0,0
5,3,216126.6,2016-06-15,167,2016-06-24,0,1,41.72633413,-87.56686248,1210,0,2015-08-20,2016-08-19,232,201600,0,F,1950-05-30,2018-04-08,2008-06-08,0,65,0,0,0
5,3,145813.8,2016-10-02,276,2016-10-16,0,2,41.8992486,-87.62427498,1100,0,2015-09-23,2016-09-22,266,131712,0,M,1940-06-24,2020-02-19,2011-01-04,0,-10,1,0,0
3,3,238154.6,2017-09-29,272,2017-10-02,0,1,41.78651813,-87.69353848,1380,0,2016-08-15,2017-08-15,227,233364,0,M,1941-03-10,2019-05-25,2016-09-06,0,-45,1,0,0
3,1,45837.6,2018-06-13,164,2018-06-19,1,1,41.82261969,-87.6168177,36620,1,2017-07-13,2018-07-13,194,41232,0,M,1985-03-06,2019-08-14,2012-08-10,0,30,0,0,1
5,1,215313.7,2017-05-15,135,2017-05-26,1,3,41.87073773,-87.72041743,34780,1,2016-08-19,2017-08-19,231,210756,0,F,1991-07-16,2019-04-26,2010-07-22,1,96,0,0,1
1,1,91067.3,2016-08-25,238,2016-09-08,0,2,41.82563103,-87.61039034,44470.5,1,2015-11-10,2016-11-09,314,80064,0,M,1970-02-28,2019-04-11,2011-06-01,0,76,0,0,1
3,1,60490.1,2017-12-07,341,2017-12-07,1,1,41.99418118,-87.68991422,32480,1,2016-07-15,2017-07-15,196,59436,1,M,1942-08-31,2021-07-11,2005-06-19,0,-145,1,0,1
1,4,81872.5,2018-12-29,363,2019-01-11,0,1,41.90252945,-87.66540931,15920,1,2017-05-26,2018-05-26,146,70164,0,M,1935-03-29,2019-07-14,2008-07-19,0,-217,1,0,1
2,3,123870.9,2017-04-09,99,2017-04-22,0,5,41.93681776,-87.72538629,1960,0,2016-03-23,2017-03-23,82,110364,0,F,1975-09-23,2021-11-29,2005-10-12,0,-17,1,0,0
2,3,162293.8,2017-11-17,321,2017-11-30,0,1,41.78171036,-87.70063177,1170,0,2016-04-08,2017-04-08,98,147672,0,M,1978-01-28,2020-12-18,2008-11-20,0,-223,1,0,0
5,3,87566.6,2017-08-20,232,2017-08-28,0,1,41.78000828,-87.62552251,1472,0,2016-06-22,2017-06-22,173,82716,0,M,1968-08-17,2018-08-20,1999-09-07,0,-59,1,0,0
3,3,135080.9,2017-04-27,117,2017-04-27,0,2,41.89280558,-87.7041558,2920,0,2016-11-27,2017-11-27,331,131688,0,M,1970-06-06,2020-01-19,2010-10-26,1,214,0,0,0
5,3,227752.1,2016-10-04,278,2016-10-11,1,3,41.73554474,-87.67280128,1690,0,2015-08-19,2016-08-18,231,221040,0,F,1981-06-21,2018-06-01,2002-09-08,0,-47,1,0,0
4,3,158505.7,2018-08-19,231,2018-08-22,0,1,41.90372828,-87.63556801,1120,0,2017-05-16,2018-05-16,136,157176,0,M,1988-09-05,2019-08-20,2007-06-26,0,-95,1,0,0
1,1,125410.2,2017-04-12,102,2017-04-20,0,4,41.78770561,-87.71929171,32640,1,2016-01-21,2017-01-20,20,119160,0,M,1951-05-24,2021-03-25,2015-09-12,0,-82,1,0,1
3,3,99266.1,2016-10-07,281,2016-10-16,0,1,41.85530714,-87.62949717,1500,0,2015-04-28,2016-04-27,118,86496,0,F,1942-06-11,2021-02-02,2015-01-08,0,-163,1,0,0
2,4,171973.2,2018-12-15,349,2018-12-19,1,1,41.85228788,-87.67572136,44367,1,2017-05-21,2018-05-21,141,171024,0,M,1958-09-16,2018-05-29,2005-10-18,0,-208,1,1,1
2,3,153912.4,2017-08-09,221,2017-08-22,0,1,41.8480616,-87.7026309,3128,0,2016-01-06,2017-01-05,5,150744,0,F,1937-01-03,2020-05-27,2009-04-22,0,-216,1,0,0
5,1,127955.1,2017-03-23,82,2017-03-30,1,4,41.72532676,-87.68205465,22270,1,2016-07-27,2017-07-27,208,122940,0,F,1961-07-18,2018-01-21,2011-11-14,0,126,0,0,1
3,3,206105.8,2017-09-18,261,2017-10-02,0,1,41.77896886,-87.60575208,2599,0,2016-11-20,2017-11-20,324,192444,0,F,1980-11-15,2021-10-11,2013-11-18,0,63,0,0,0
3,1,195845.5,2017-09-14,257,2017-09-18,1,1,41.73852748,-87.64170134,28760,1,2016-02-07,2017-02-06,37,185520,0,M,1947-12-21,2019-04-06,2017-08-17,0,-220,1,0,1
5,1,114897.7,2018-04-05,95,2018-04-14,0,4,41.97338891,-87.65116886,34770,1,2017-04-25,2018-04-25,115,110232,0,M,1984-03-31,2021-03-01,2014-01-17,0,20,0,0,1
2,3,71310.5,2017-12-03,337,2017-12-17,0,1,41.873217,-87.67567518,2771.5,0,2016-04-12,2017-04-12,102,60048,0,M,1958-05-27,2021-03-21,2004-11-05,0,-235,1,0,0
4,3,133117.4,2017-05-05,125,2017-05-10,0,4,41.89111388,-87.62019942,1880,0,2016-04-10,2017-04-10,100,127440,0,F,1943-01-21,2021-05-26,2003-09-16,0,-25,1,0,0
1,3,136150.5,2017-12-15,349,2017-12-27,0,1,41.87311796,-87.72555342,2820,0,2016-02-12,2017-02-11,42,124080,0,M,1977-03-20,2021-03-04,2007-09-16,0,-307,1,0,0
3,3,60333.1,2017-10-08,281,2017-10-21,1,1,41.96720478,-87.7390419,1368.5,0,2016-06-02,2017-06-02,153,56340,0,M,1941-10-07,2019-01-19,2014-07-03,0,-128,1,0,0
1,1,175019,2016-06-01,153,2016-06-13,0,1,41.94003224,-87.63949853,33752.5,1,2015-04-13,2016-04-12,103,167748,0,M,1949-11-18,2020-07-17,2003-08-09,0,-50,1,0,1
5,3,117850.5,2018-04-14,104,2018-04-20,0,1,41.88462477,-87.61925432,2810,0,2017-09-11,2018-09-11,254,106380,1,M,1967-04-30,2020-03-20,2003-10-14,1,150,0,0,0
1,1,108129.2,2016-10-26,300,2016-11-04,0,1,41.95855184,-87.64623776,34300,1,2015-08-18,2016-08-17,230,107160,0,M,1995-02-12,2019-12-04,2000-05-04,0,-70,1,0,1
1,1,208547.1,2018-10-16,289,2018-10-17,1,1,41.95509798,-87.76721133,28250,1,2017-04-24,2018-04-24,114,203676,0,M,1995-08-21,2018-05-25,2009-08-25,0,-175,1,1,1
3,3,160946.7,2016-09-24,268,2016-10-08,0,1,41.93177005,-87.7368781,2980,0,2015-08-26,2016-08-25,238,157920,0,F,1949-11-06,2020-01-08,2006-09-05,0,-30,1,0,0
5,3,74182.8,2018-05-11,131,2018-05-16,0,1,41.9015163,-87.66384666,1250,0,2017-05-02,2018-05-02,122,65004,0,M,1942-10-17,2019-10-24,2001-03-23,0,-9,1,0,0
5,3,45583.2,2016-11-10,315,2016-11-17,0,1,41.83778218,-87.72056251,2670,0,2015-09-26,2016-09-25,269,39432,0,M,1995-09-26,2018-04-17,1999-06-12,0,-46,1,0,0
3,1,38341.4,2016-06-15,167,2016-06-28,1,2,41.89681668,-87.61682704,27610,1,2015-09-03,2016-09-02,246,27234,1,F,1981-01-03,2021-05-11,2003-07-03,0,79,0,0,1
2,3,142357.9,2017-02-10,41,2017-02-18,1,4,41.79486171,-87.61914773,2208,0,2016-09-13,2017-09-13,256,141792,0,M,1990-12-18,2018-07-22,2001-03-23,0,215,0,0,0
3,1,231083.4,2018-09-10,253,2018-09-24,1,1,42.00251435,-87.7682954,18650,1,2017-05-08,2018-05-08,128,227124,0,M,1950-06-14,2019-03-19,2013-07-19,0,-125,1,0,1
5,3,234552.8,2017-03-13,72,2017-03-26,0,1,41.92939683,-87.76207487,2330,0,2016-07-26,2017-07-26,207,222168,0,F,1975-08-08,2019-03-10,2005-03-21,0,135,0,0,0
5,1,91465,2018-01-14,14,2018-01-24,1,1,41.96784842,-87.71442391,20610,1,2017-03-07,2018-03-07,66,88908,0,F,1971-10-02,2020-04-14,2013-11-17,0,52,0,0,1
3,1,187157,2017-02-19,50,2017-02-28,1,4,41.77537131,-87.56963412,2863.5,1,2016-05-25,2017-05-25,145,180324,0,F,1973-05-12,2020-06-06,2002-09-26,0,95,0,0,0
2,3,188259.7,2018-07-24,205,2018-07-29,0,1,41.86262829,-87.61503109,1000,0,2017-02-04,2018-02-04,35,178368,0,F,1999-04-18,2018-02-17,2008-10-21,0,-170,1,1,0
5,1,35267,2017-02-20,51,2017-02-27,1,1,41.8443652,-87.7244009,15040,1,2016-03-14,2017-03-14,73,21156,1,F,1966-10-16,2020-06-11,2008-11-11,0,22,0,0,1
2,1,67329.1,2017-01-17,17,2017-01-22,0,4,41.95536537,-87.74727963,2932.5,1,2016-03-13,2017-03-13,72,54312,0,F,1982-05-15,2021-11-02,2005-10-04,0,55,0,0,0
3,1,144226.8,2016-09-16,260,2016-09-18,1,1,41.99753989,-87.70700596,30400,1,2015-01-20,2016-01-20,20,138816,0,M,1940-09-16,2018-10-08,2004-10-06,0,-240,1,0,1
4,3,234498.3,2018-02-26,57,2018-03-06,0,1,42.00903939,-87.6903184,2630,0,2017-02-24,2018-02-24,55,230400,0,M,1994-10-21,2018-09-11,2013-01-12,0,-2,1,0,0
4,1,35458.2,2016-02-05,36,2016-02-17,1,1,41.75847858,-87.74152601,30540,1,2015-06-27,2016-06-26,178,31140,1,F,1970-03-30,2019-05-19,2012-02-14,0,142,0,0,1
5,1,81629.9,2018-01-31,31,2018-02-08,0,1,41.79932043,-87.72319071,22420,1,2017-01-16,2018-01-16,16,78528,0,F,1950-09-13,2019-04-17,2017-07-02,0,-15,1,0,1
5,1,175519.6,2017-10-06,279,2017-10-09,1,1,41.91000891,-87.72535418,26630,1,2016-06-25,2017-06-25,176,164688,0,M,1964-10-19,2020-08-03,2005-10-08,0,-103,1,0,1
3,3,194933.4,2018-07-31,212,2018-08-10,0,1,41.8876023,-87.67449183,1680,0,2017-08-02,2018-08-02,214,190440,0,M,1982-08-30,2018-03-08,2007-11-06,0,2,0,1,0
5,1,207329.5,2016-05-13,134,2016-05-20,1,1,41.76486997,-87.65902415,41850,1,2015-02-02,2016-02-02,33,204240,0,F,2001-03-09,2019-07-15,2002-03-13,0,-101,1,0,1
1,3,169419,2017-06-02,153,2017-06-07,1,1,41.69432296,-87.67655019,2380,0,2016-07-17,2017-07-17,198,154956,0,F,1967-01-27,2021-12-24,2006-11-16,0,45,0,0,0
2,3,204767,2018-01-26,26,2018-01-28,0,1,41.7641858,-87.58642639,1060,0,2017-10-23,2018-10-23,296,201552,0,F,1971-04-30,2020-04-23,2000-07-16,0,270,0,0,0
2,3,43490.9,2017-06-21,172,2017-06-26,0,1,41.94579529,-87.76451515,2357.5,0,2016-11-08,2017-11-08,312,41760,0,F,1951-07-24,2021-01-07,2005-04-03,0,140,0,0,0
2,3,49801.1,2016-01-16,16,2016-01-22,0,1,41.84375106,-87.70487246,2870,0,2015-06-17,2016-06-16,168,36336,0,M,1956-08-31,2018-02-28,2001-01-17,0,152,0,0,0
5,1,66079.7,2018-03-10,69,2018-03-19,1,3,41.83418617,-87.67211975,21700,1,2017-01-03,2018-01-03,3,62784,0,M,1961-01-22,2020-10-22,2010-03-22,0,-66,1,0,1
2,3,72761.8,2016-02-14,45,2016-02-22,1,1,41.99468602,-87.71459314,1140,0,2015-06-11,2016-06-10,162,60300,0,M,1942-12-27,2019-01-16,2011-05-09,0,117,0,0,0
1,3,63252.7,2018-06-02,153,2018-06-09,0,1,41.91811678,-87.78533528,2860,0,2017-04-11,2018-04-11,101,57420,0,F,1982-10-06,2018-09-04,1999-08-09,0,-52,1,0,0
5,1,72466.3,2018-01-14,14,2018-01-20,1,1,41.77704855,-87.66888563,30080,1,2017-01-03,2018-01-03,3,64020,0,F,2000-03-22,2021-09-03,2016-02-14,0,-11,1,0,1
1,1,474874,2017-03-09,68,2017-03-11,1,2,41.95711815,-87.73400291,26520,1,2016-08-26,2017-08-26,238,473256,0,M,1948-09-25,2018-09-22,2002-05-05,0,170,0,0,1
4,3,593427.4,2018-09-05,248,2018-09-14,0,1,41.87741284,-87.6766909,2990,0,2017-02-15,2018-02-15,46,585828,0,F,1985-03-13,2019-07-03,2011-01-16,0,-202,1,0,0
5,1,47319.2,2018-04-16,106,2018-04-25,0,3,41.88538966,-87.66682582,29060,1,2017-09-24,2018-09-24,267,46704,0,F,1989-07-18,2018-08-16,2002-11-06,0,161,0,0,1
2,3,191901.8,2017-07-31,212,2017-07-31,0,1,41.84760841,-87.62046048,2890,0,2016-11-24,2017-11-24,328,180360,0,M,1989-11-04,2019-05-22,2012-04-18,0,116,0,0,0
1,2,167827,2018-12-30,364,2019-01-06,0,1,41.95042134,-87.68850982,2540,0,2017-06-17,2018-06-17,168,155664,0,M,1935-05-06,2021-03-18,2013-09-27,0,-196,1,0,0
4,1,192928.4,2018-03-04,63,2018-03-09,1,1,42.01118202,-87.66289497,35178.5,1,2017-09-07,2018-09-07,250,183180,0,F,1961-02-08,2021-10-20,2017-11-16,0,187,0,0,1
1,3,89994.9,2018-06-29,180,2018-07-13,0,1,41.93350826,-87.772253,2440,0,2017-10-18,2018-10-18,291,85620,0,M,1989-08-28,2020-12-09,2001-03-16,0,111,0,0,0
1,3,437657.7,2017-06-16,167,2017-06-30,0,1,41.86703514,-87.64752208,3128,0,2016-09-21,2017-09-21,264,423480,0,M,1964-10-17,2020-08-07,2014-02-18,0,97,0,0,0
3,3,69409.6,2016-04-05,96,2016-04-10,1,1,41.93791493,-87.76662131,1050,0,2015-09-24,2016-09-23,267,66276,1,M,1996-05-14,2019-02-21,2005-06-16,0,171,0,0,0
3,1,226236.8,2018-01-11,11,2018-01-13,1,3,41.88211763,-87.62767361,32867,1,2017-06-15,2018-06-15,166,217932,0,F,1951-01-12,2021-09-11,2017-05-25,0,155,0,0,1
3,1,112907.3,2017-08-19,231,2017-08-31,1,1,41.78674894,-87.78174785,36170,1,2016-07-25,2017-07-25,206,105600,0,F,1955-02-11,2019-07-25,2015-10-11,0,-25,1,0,1
2,3,187061.4,2018-05-29,149,2018-06-08,0,1,41.78197998,-87.61581637,2875,0,2017-01-12,2018-01-12,12,179040,0,M,1977-09-18,2019-07-31,2014-10-20,0,-137,1,0,0
5,1,65337.8,2018-01-30,30,2018-02-04,1,1,41.97908367,-87.66009105,31240,1,2017-10-19,2018-10-19,292,61212,0,M,1981-06-30,2021-06-14,2005-09-24,0,262,0,0,1
3,1,64730.9,2017-11-19,323,2017-11-25,1,1,41.87324546,-87.74511718,34200,1,2016-04-24,2017-04-24,114,61908,1,M,1975-01-22,2021-08-28,2008-10-20,0,-209,1,0,1
4,3,60668.3,2017-07-22,203,2017-07-24,1,1,41.856717,-87.68317452,2110,0,2016-06-17,2017-06-17,168,47544,0,F,1963-10-16,2019-03-14,2007-07-22,0,-35,1,0,0
1,1,214026.3,2017-01-04,4,2017-01-13,1,1,41.97620114,-87.90530913,39928,1,2016-10-26,2017-10-26,299,202608,0,M,1951-05-15,2020-10-17,2014-09-24,0,295,0,0,1
2,3,183947.6,2018-09-21,264,2018-09-22,0,4,42.01218799,-87.69937653,1110,0,2017-02-19,2018-02-19,50,179460,0,F,1978-07-24,2020-10-27,2009-11-04,0,-214,1,0,0
4,3,46207.7,2017-12-20,354,2017-12-23,0,2,41.91721463,-87.73138856,3381,0,2016-10-04,2017-10-04,277,42522,1,F,1974-02-13,2020-03-18,2015-07-05,0,-77,1,0,0
4,3,336005.4,2018-09-21,264,2018-10-01,0,2,41.78309273,-87.72303138,1740,0,2017-05-03,2018-05-03,123,327516,0,F,1947-07-20,2020-04-13,2007-07-09,0,-141,1,0,0
5,1,141209.2,2016-01-18,18,2016-02-01,1,1,41.91573795,-87.70026226,26300,1,2015-04-21,2016-04-20,111,130824,0,F,1943-07-13,2021-03-04,2017-09-19,0,93,0,0,1
1,3,91105.5,2018-02-28,59,2018-03-14,1,1,41.95376417,-87.72716599,1040,0,2017-02-07,2018-02-07,38,81072,0,M,1954-12-19,2019-07-19,1999-11-15,1,-21,1,0,0
2,3,46620.6,2016-11-25,330,2016-12-01,0,1,41.77469454,-87.7420133,1800,0,2015-09-27,2016-09-26,270,43200,0,F,1959-06-17,2020-12-19,2013-03-19,0,-60,1,0,0
3,3,107685.7,2018-07-12,193,2018-07-23,0,1,41.89941925,-87.64290547,1550,0,2017-10-08,2018-10-08,281,97200,0,M,1965-02-03,2020-06-14,2014-11-22,0,88,0,0,0
3,1,110135.5,2017-03-06,65,2017-03-09,1,1,41.89585492,-87.6867234,14170,1,2016-05-19,2017-05-19,139,103500,0,M,1944-10-08,2020-01-22,2011-03-23,0,74,0,0,1
5,3,228054.5,2016-02-19,50,2016-02-28,1,1,41.66335924,-87.64109301,2714,0,2015-11-21,2016-11-20,325,217728,0,F,1998-01-05,2018-12-08,2002-08-17,0,275,0,0,0
4,3,254798.3,2018-03-06,65,2018-03-09,0,1,41.70601709,-87.70630299,1260,0,2017-09-02,2018-09-02,245,246480,0,F,1994-04-24,2020-08-11,2000-08-27,0,180,0,0,0
2,3,130393.3,2017-06-21,172,2017-06-21,0,3,41.994414,-87.76501259,1322.5,0,2016-11-09,2017-11-09,313,120444,0,F,1984-07-06,2019-03-04,2000-05-13,0,141,0,0,0
5,3,297760.3,2018-06-23,174,2018-06-28,0,1,41.89832188,-87.69071927,2310,0,2017-10-13,2018-10-13,286,296880,0,F,1964-05-24,2019-04-30,2003-01-20,0,112,0,0,0
3,1,131673.5,2017-11-15,319,2017-11-24,0,1,41.79291088,-87.74207734,19150,1,2016-01-17,2017-01-16,16,123960,0,M,1946-06-24,2020-05-23,2011-09-04,0,-303,1,0,1
1,3,98440.5,2018-10-08,281,2018-10-15,0,1,41.89674551,-87.63702944,3346.5,0,2017-10-15,2018-10-15,288,93090,1,M,1958-01-25,2019-05-10,2014-09-02,0,7,0,0,0
3,3,215608,2018-08-20,232,2018-08-30,1,1,41.68539921,-87.61124747,18457.5,0,2017-07-22,2018-07-22,203,214908,0,F,1990-05-21,2021-04-06,2008-03-17,0,-29,1,0,1
3,3,147014.6,2016-06-08,160,2016-06-08,1,1,41.99701459,-87.81041348,2440,0,2015-11-04,2016-11-03,308,140040,0,F,1961-05-03,2021-12-13,2009-04-16,0,148,0,0,0
1,1,70340.3,2016-05-27,148,2016-06-03,1,2,41.93127854,-87.75737779,33330,1,2015-11-19,2016-11-18,323,65604,1,M,1951-06-08,2018-12-28,2013-01-23,0,175,0,0,1
1,1,329274.9,2017-06-29,180,2017-07-13,1,1,41.84804957,-87.70529466,22440,1,2016-08-03,2017-08-03,215,319980,0,M,2001-06-21,2019-02-19,2013-03-14,0,35,0,0,1
3,1,386204.8,2017-10-28,301,2017-11-07,1,1,41.86736269,-87.6392932,30670,1,2016-06-23,2017-06-23,174,384396,0,F,1974-06-12,2020-12-09,2015-09-26,0,-127,1,0,1
1,1,131464.5,2017-11-27,331,2017-11-29,1,2,41.87534439,-87.6633849,22011,1,2016-06-12,2017-06-12,163,120192,0,M,1965-06-14,2021-02-14,2014-04-21,0,-168,1,0,1
